Current Team,Last_Name,First_Name,No,Position,Pos_OVR,Pos_Prime,Pos_Second,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country,Captaincy,Shoots
Minnesota State,Lurie,Charlie,24,F,F,F,,,"5'11""",187.0,2003,"Minnetonka, MN, USA",71.0,,,,,,Minnetonka,MN,USA,,L
Minnesota State,Morich,Reid,44,F,F,F,,,"6'2""",214.0,2005,"Scottsdale, AZ, USA",74.0,,,,,,Scottsdale,AZ,USA,,R
Minnesota State,Ronn,Jordan,11,F,F,F,,,"5'10""",176.0,2005,"Champlin Park, MN, USA",70.0,,,,,,Champlin Park,MN,USA,,L
Minnesota State,Scholl,Sawyer,23,RW,F,RW,,,"6'2""",190.0,2002,"Green Bay, WI, USA",74.0,,,,,,Green Bay,WI,USA,,L
Minnesota State,Smith,Jack,20,C,F,C,RW,,"6'0""",190.0,2002,"St. Cloud, MN, USA",72.0,,,,,,St. Cloud,MN,USA,,L
Minnesota State,Somoza,Ean,17,F,F,F,,,"6'3""",205.0,2003,"Thousand Oaks, CA, USA",75.0,,,,,,Thousand Oaks,CA,USA,,R
Minnesota State,Watkins,Liam,27,F,F,F,,,"6'1""",201.0,2004,"Okotoks, AB, CAN",73.0,,,,,,Okotoks,AB,CAN,,L
Minnesota State,Williams,Finlay,21,F,F,F,,,"6'1""",185.0,2003,"North Vancouver, BC, CAN",73.0,,,,,,North Vancouver,BC,CAN,,R
Minnesota State,Zetterberg,Alexander,12,C,F,C,,,"5'8""",163.0,2006,"Sundsvall, SWE",68.0,,,,,,Sundsvall,,SWE,,R
New Hampshire,Chauvette,Kyle,,G,G,G,,,"6'1""",174.0,2001,"Goffstown, NH, USA",73.0,,,,,,Goffstown,NH,USA,,R
New Hampshire,Coombs,Kristian,1,G,G,G,,,"6'2""",185.0,2005,"Calgary, AB, CAN",74.0,,,,,,Calgary,AB,CAN,,L
New Hampshire,Grout,Ryan,,G,G,G,,,"6'0""",179.0,2007,"Calgary, AB, CAN",72.0,,,,,,Calgary,AB,CAN,,L
New Hampshire,Carr,Alex,2,D,D,D,,,"6'0""",194.0,2004,"Sackville, NS, CAN",72.0,,,,,,Sackville,NS,CAN,,R
New Hampshire,Conn,Reid,8,D,D,D,,,"6'4""",209.0,2004,"Centennial, CO, USA",76.0,,,,,,Centennial,CO,USA,,R
New Hampshire,Angelis,Nicholas De,,D,D,D,,,"6'2""",187.0,2004,"King City, ON, CAN",74.0,,,,,,King City,ON,CAN,,L
New Hampshire,Haro,Conner de,,D,D,D,,,"5'11""",192.0,2005,"Raleigh, NC, USA",71.0,,,,,,Raleigh,NC,USA,,L
New Hampshire,Grimes,Price,,D,D,D,,,"6'2""",185.0,2006,"Greenville, SC, USA",74.0,,,,,,Greenville,SC,USA,,R
New Hampshire,Hahn,Zach,5,D,D,D,,,"6'2""",205.0,2002,"Huntington, NY, USA",74.0,,,,,,Huntington,NY,USA,,L
New Hampshire,Konevych,Nikita,,D,D,D,,,"6'3""",183.0,2006,"Kalush, UKR",75.0,,,,,,Kalush,,UKR,,L
New Hampshire,Philbrick,Ryan,4,D,D,D,,,"5'11""",181.0,2004,"Concord, NH, USA",71.0,,,,,,Concord,NH,USA,,L
New Hampshire,Plandowski,Oscar,15,D,D,D,,,"6'0""",190.0,2003,"Red Deer, AB, CAN",72.0,,,,,,Red Deer,AB,CAN,,R
New Hampshire,Player,Josh,13,D,D,D,,,"6'0""",190.0,2005,"Thorofare, NJ, USA",72.0,,,,,,Thorofare,NJ,USA,,R
New Hampshire,Allecia,Jesse,,RW,F,RW,,,"6'1""",183.0,2005,"New York, NY, USA",73.0,,,,,,New York,NY,USA,,R
New Hampshire,Bradshaw,Sebastian,,LW,F,LW,,,"6'4""",205.0,2005,"Newtonville, ON, CAN",76.0,,,,,,Newtonville,ON,CAN,,L
New Hampshire,Cronin,Jack,9,RW,F,RW,,,"5'11""",190.0,2001,"Hamilton, MA, USA",71.0,,,,,,Hamilton,MA,USA,,R
New Hampshire,DeTurris,Connor,11,F,F,F,,,"6'1""",185.0,2004,"Naperville, IL, USA",73.0,,,,,,Naperville,IL,USA,,L
New Hampshire,Gagnon,Félix,,RW,F,RW,,,"6'0""",174.0,2004,"Saguenay, QC, CAN",72.0,,,,,,Saguenay,QC,CAN,,R
New Hampshire,Lavins,Martins,6,C,F,C,,,"6'1""",185.0,2003,"Riga, LAT",73.0,,,,,,Riga,,LAT,,R
New Hampshire,MacDonald,Cameron,,C,F,C,,,"6'2""",194.0,2003,"Toronto, ON, CAN",74.0,,,,,,Toronto,ON,CAN,,L
New Hampshire,MacPherson,Ryan,7,C,F,C,,,"6'1""",185.0,2005,"Windsor, ON, CAN",73.0,,,,,,Windsor,ON,CAN,,L
New Hampshire,Newcombe,Jacob,,LW,F,LW,C,,"6'0""",203.0,2004,"Halifax, NS, CAN",72.0,,,,,,Halifax,NS,CAN,,L
New Hampshire,Oliver,Sam,,C,F,C,,,"5'11""",183.0,2004,"Quispamsis, NB, CAN",71.0,,,,,,Quispamsis,NB,CAN,,L
New Hampshire,Sadowski,Jack,,F,F,F,,,"6'0""",179.0,2006,"Arlington, MA, USA",72.0,,,,,,Arlington,MA,USA,,L
New Hampshire,Skrastins,Kristaps,17,C,F,C,,,"5'10""",179.0,2001,"Riga, LAT",70.0,,,,,,Riga,,LAT,,R
New Hampshire,Turner,J.P.,16,C,F,C,,,"6'0""",194.0,2003,"East Falmouth, MA, USA",72.0,,,,,,East Falmouth,MA,USA,,R
New Hampshire,Walsh,Ronan,10,F,F,F,,,"6'4""",209.0,2002,"Andover, NH, USA",76.0,,,,,,Andover,NH,USA,,R
Niagara,Anderson,Tomas,31,G,G,G,,,"6'3""",201.0,2004,"Stillwater, MN, USA",75.0,,,,,,Stillwater,MN,USA,,L
Niagara,Day,Mitchell,30,G,G,G,,,"5'10""",174.0,2002,"MO, USA",70.0,,,,,,MO,,USA,,L
Niagara,Rolovs,Deivs,1,G,G,G,,,"6'2""",183.0,2004,"Riga, LAT",74.0,,,,,,Riga,,LAT,,L
Niagara,Becker,Mitchell,3,D,D,D,,,"6'4""",223.0,2001,"Rogers, MN, USA",76.0,,,,,,Rogers,MN,USA,,R
Niagara,Brockhoff,Lane,22,D,D,D,,,"6'1""",207.0,2000,"Edberg, AB, CAN",73.0,,,,,,Edberg,AB,CAN,,L
Niagara,Eke,Cameron,8,D,D,D,,,"6'2""",198.0,2005,"St. Catharines, ON, CAN",74.0,,,,,,St. Catharines,ON,CAN,,L
Niagara,Lund,Ethan,28,D,D,D,,,"5'10""",185.0,2001,"Calgary, AB, CAN",70.0,,,,,,Calgary,AB,CAN,,L
Niagara,Murakami,Ray,27,D,D,D,,,"6'0""",181.0,2003,"Tomakomai, JPN",72.0,,,,,,Tomakomai,,JPN,,L
Niagara,Oickle,Nathan,9,D,D,D,,,"6'0""",185.0,2003,"Peterborough, ON, CAN",72.0,,,,,,Peterborough,ON,CAN,,R
Niagara,Roloson,Ross,12,D,D,D,,,"5'11""",174.0,2003,"Woodbury, MN, USA",71.0,,,,,,Woodbury,MN,USA,,R
Niagara,Ziskie,Jonathan,2,D,D,D,,,"6'3""",187.0,2001,"Macomb, MI, USA",75.0,,,,,,Macomb,MI,USA,,L
Niagara,Dietrich,Grayson,13,C,F,C,LW,,"6'2""",201.0,2001,"Calgary, AB, CAN",74.0,,,,,,Calgary,AB,CAN,,L
Niagara,Finnie,Marshall,14,F,F,F,,,"6'2""",194.0,2004,"Lethbridge, AB, CAN",74.0,,,,,,Lethbridge,AB,CAN,,R
Niagara,Hackett,Noah,34,F,F,F,,,"6'1""",174.0,2001,"Ponoka, AB, CAN",73.0,,,,,,Ponoka,AB,CAN,,R
Niagara,Maillet,Jacob,26,C,F,C,,,"6'1""",205.0,2003,"Dundas, ON, CAN",73.0,,,,,,Dundas,ON,CAN,,R
Niagara,McDonnell,Declan,25,RW,F,RW,C,,"5'10""",190.0,2002,"Buffalo, NY, USA",70.0,,,,,,Buffalo,NY,USA,,R
Niagara,Melin,Dallon,21,LW,F,LW,,,"6'4""",220.0,2002,"Camrose, AB, CAN",76.0,,,,,,Camrose,AB,CAN,,L
Niagara,Muranov,Maxim,15,F,F,F,,,"6'2""",185.0,2004,"Moskva, RUS",74.0,,,,,,Moskva,,RUS,,L
Niagara,Niemo,Nicholas,24,F,F,F,,,"5'10""",181.0,2001,"Middlebury, VT, USA",70.0,,,,,,Middlebury,VT,USA,,R
Niagara,Prohorenkovs,Glebs,4,F,F,F,,,"6'2""",187.0,2001,"Riga, LAT",74.0,,,,,,Riga,,LAT,,L
Niagara,Reist,Andy,16,F,F,F,,,"6'0""",174.0,2004,"Waterloo, ON, CAN",72.0,,,,,,Waterloo,ON,CAN,,L
Niagara,Vieten,Drew,19,F,F,F,,,"6'1""",190.0,2001,"Calabasas, CA, USA",73.0,,,,,,Calabasas,CA,USA,,L
Niagara,Wallace,Hunter,10,F,F,F,,,"5'8""",165.0,2003,"Oak Lake, MB, CAN",68.0,,,,,,Oak Lake,MB,CAN,,L
Niagara,Young,Spencer,18,C,F,C,,,"6'0""",174.0,2003,"Elmira, ON, CAN",72.0,,,,,,Elmira,ON,CAN,,R
Niagara,Zimmer,Tyson,20,RW,F,RW,,,"6'0""",192.0,2004,"Russell, MB, CAN",72.0,,,,,,Russell,MB,CAN,,R
North Dakota,Homer,Gibson,31,G,G,G,,,"6'5""",209.0,2003,"Grand Rapids, MI, USA",77.0,,,,,,Grand Rapids,MI,USA,,L
North Dakota,Sandy,Zachary,1,G,G,G,,,"6'0""",176.0,2002,"Fargo, ND, USA",72.0,,,,,,Fargo,ND,USA,,L
North Dakota,Spunar,Jan,35,G,G,G,,,"6'3""",190.0,2004,"Olomouc, CZE",75.0,,,,,,Olomouc,,CZE,,L
North Dakota,Engel,Ian,,D,D,D,,,"6'0""",185.0,2004,"Hortonville, WI, USA",72.0,,,,,,Hortonville,WI,USA,,L
North Dakota,Laurila,Sam,13,D,D,D,,,"6'1""",192.0,2006,"Moorhead, MN, USA",73.0,,,,,,Moorhead,MN,USA,,L
North Dakota,Verhoeff,Keaton,18,D,D,D,,,"6'4""",212.0,2008,"Fort Saskatchewan, AB, CAN",76.0,,,,,,Fort Saskatchewan,AB,CAN,,R
North Dakota,Wiebe,Abram,25,D,D,D,,,"6'2""",187.0,2003,"Mission, BC, CAN",74.0,,,,,,Mission,BC,CAN,,L
North Dakota,James,Dylan,26,LW,F,LW,,,"6'0""",190.0,2003,"Calgary, AB, CAN",72.0,,,,,,Calgary,AB,CAN,,L
North Dakota,Josephson,Ollie,,C,F,C,,,"6'0""",187.0,2006,"Victoria, BC, CAN",72.0,,,,,,Victoria,BC,CAN,,L
North Dakota,Kernan,Jack,15,C,F,C,,,"6'2""",196.0,2005,"Maple Grove, MN, USA",74.0,,,,,,Maple Grove,MN,USA,,R
North Dakota,Klee,David,,F,F,F,,,"6'2""",181.0,2005,"Castle Rock, CO, USA",74.0,,,,,,Castle Rock,CO,USA,,L
North Dakota,Littler,Cade,20,C,F,C,RW,,"6'3""",209.0,2004,"East Wenatchee, WA, USA",75.0,,,,,,East Wenatchee,WA,USA,,R
North Dakota,Menghini,Anthony,27,F,F,F,,,"5'10""",185.0,2002,"Brainerd, MN, USA",70.0,,,,,,Brainerd,MN,USA,,L
North Dakota,Reschny,Cole,17,C,F,C,LW,,"5'11""",183.0,2007,"Macklin, SK, CAN",71.0,,,,,,Macklin,SK,CAN,,L
North Dakota,Rickwood,Ellis,29,C,F,C,,,"6'2""",201.0,2002,"Brantford, ON, CAN",74.0,,,,,,Brantford,ON,CAN,,R
North Dakota,Schultz,Ashton,,C,F,C,RW,,"5'11""",181.0,2006,"Victoria, MN, USA",71.0,,,,,,Victoria,MN,USA,,R
North Dakota,Young,Tyler,,RW,F,RW,,,"6'1""",179.0,2001,"Lancaster, MA, USA",73.0,,,,,,Lancaster,MA,USA,,R
North Dakota,Zakreski,Joshua,24,F,F,F,,,"5'11""",192.0,2005,"Saskatoon, SK, CAN",71.0,,,,,,Saskatoon,SK,CAN,,L
North Dakota,Zellers,Will,9,C,F,C,,,"5'10""",176.0,2006,"Maple Grove, MN, USA",70.0,,,,,,Maple Grove,MN,USA,,L
Northeastern,DellaRusso,Matthew,35,G,G,G,,,"6'3""",187.0,2004,"Darien, CT, USA",75.0,,,,,,Darien,CT,USA,,L
Northeastern,Sigurdson,Quentin,1,G,G,G,,,"6'2""",174.0,2003,"Sartell, MN, USA",74.0,,,,,,Sartell,MN,USA,,L
Northeastern,Zacher,Lawton,47,G,G,G,,,"6'2""",179.0,2003,"Buffalo, NY, USA",74.0,,,,,,Buffalo,NY,USA,,L
Northeastern,Borgesi,Vincent,22,D,D,D,,,"5'8""",174.0,2004,"Philadelphia, PA, USA",68.0,,,,,,Philadelphia,PA,USA,,R
Northeastern,Compton,Dylan,4,D,D,D,,,"6'0""",187.0,2005,"Victoria, BC, CAN",72.0,,,,,,Victoria,BC,CAN,,R
Northeastern,Finlay,Dylan,26,D,D,D,,,"6'2""",192.0,2001,"L'Île-Bizard, QC, CAN",74.0,,,,,,L'Île-Bizard,QC,CAN,,L
Northeastern,Hayes,Nolan,12,D,D,D,,,"6'1""",181.0,2002,"Boston, MA, USA",73.0,,,,,,Boston,MA,USA,,R
Northeastern,Henry,Jack,5,D,D,D,,,"6'0""",190.0,2004,"Skaneateles, NY, USA",72.0,,,,,,Skaneateles,NY,USA,,R
Northeastern,Jones,Noah,9,D,D,D,,,"6'5""",212.0,2004,"Bridgewater, NJ, USA",77.0,,,,,,Bridgewater,NJ,USA,,R
Northeastern,Lemay,Joaquim,2,D,D,D,,,"6'1""",185.0,2002,"St-Pierre-les-Becquets, QC, CAN",73.0,,,,,,St-Pierre-les-Becquets,QC,CAN,,L
Northeastern,May,Austen,24,D,D,D,,,"5'11""",170.0,2003,"Woodhaven, MI, USA",71.0,,,,,,Woodhaven,MI,USA,,R
Northeastern,Badger,Grayson,6,RW,F,RW,,,"6'2""",187.0,2004,"Hyde Park, MA, USA",74.0,,,,,,Hyde Park,MA,USA,,R
Northeastern,Connor,Joe,14,C,F,C,LW,,"5'10""",174.0,2005,"Amherst, NH, USA",70.0,,,,,,Amherst,NH,USA,,L
Northeastern,Erdman,Griffin,17,F,F,F,,,"5'10""",187.0,2005,"Wilmington, DE, USA",70.0,,,,,,Wilmington,DE,USA,,L
Northeastern,Fisher,James,8,RW,F,RW,C,,"6'2""",190.0,2004,"Burlington, MA, USA",74.0,,,,,,Burlington,MA,USA,,R
Northeastern,Fredericks,Ethan,10,F,F,F,,,"6'2""",201.0,2004,"Sandy Springs, GA, USA",74.0,,,,,,Sandy Springs,GA,USA,,R
Northeastern,Fukakusa,Tyler,91,C,F,C,,,"5'11""",181.0,2002,"Toronto, ON, CAN",71.0,,,,,,Toronto,ON,CAN,,L
Northeastern,Hajibi,Amine,33,LW,F,LW,,,"6'1""",185.0,2005,"Montréal, QC, CAN",73.0,,,,,,Montréal,QC,CAN,,L
Northeastern,Lund,Marc,19,F,F,F,,,"6'4""",205.0,2003,"Edina, MN, USA",76.0,,,,,,Edina,MN,USA,,R
Northeastern,Maltais,Matthew,92,C,F,C,,,"6'2""",183.0,2004,"St-Basile-le-Grand, QC, CAN",74.0,,,,,,St-Basile-le-Grand,QC,CAN,,L
Northeastern,Martino,Giacomo,15,LW,F,LW,,,"5'11""",185.0,2005,"Toronto, ON, CAN",71.0,,,,,,Toronto,ON,CAN,,L
Northeastern,Mathieu,Jacob,81,C,F,C,,,"5'11""",192.0,2004,"St-Odilon-de-Cranbourne, QC, CAN",71.0,,,,,,St-Odilon-de-Cranbourne,QC,CAN,,L
Northeastern,Messuri,Anthony,93,F,F,F,,,"5'8""",170.0,2001,"Arlington, MA, USA",68.0,,,,,,Arlington,MA,USA,,L
Northeastern,Moore,Andy,7,F,F,F,,,"5'11""",194.0,2002,"Cumberland, ME, USA",71.0,,,,,,Cumberland,ME,USA,,R
Northeastern,Pechar,Jack,21,F,F,F,,,"6'1""",198.0,2005,"Niskayuna, NY, USA",73.0,,,,,,Niskayuna,NY,USA,,R
Northeastern,Perkins,Matthew,51,C,F,C,,,"5'11""",174.0,2004,"Balgonie, SK, CAN",71.0,,,,,,Balgonie,SK,CAN,,L
Northeastern,Sebastian,Eli,11,C,F,C,,,"6'0""",192.0,2004,"Burlington, ON, CAN",72.0,,,,,,Burlington,ON,CAN,,L
Northern Michigan,Auyeung-Ashton,Oliver,30,G,G,G,,,"5'10""",163.0,2005,"Coquitlam, BC, CAN",70.0,,,,,,Coquitlam,BC,CAN,,L
Northern Michigan,Fuller,Jackson,31,G,G,G,,,"6'0""",170.0,2004,"Centerville, MN, USA",72.0,,,,,,Centerville,MN,USA,,L
Northern Michigan,Gramme,William,1,G,G,G,,,"6'4""",201.0,2002,"Stockholm, SWE",76.0,,,,,,Stockholm,,SWE,,L
Northern Michigan,Ardanaz,Nicolas,3,D,D,D,,,"5'10""",185.0,2002,"Surrey, BC, CAN",70.0,,,,,,Surrey,BC,CAN,,L
Northern Michigan,Clark,Warren,4,D,D,D,,,"6'3""",194.0,2004,"Riverside, ON, CAN",75.0,,,,,,Riverside,ON,CAN,,R
Northern Michigan,Cliche,Anthony,20,D,D,D,,,"6'4""",216.0,2003,"Vallée-Jonction, QC, CAN",76.0,,,,,,Vallée-Jonction,QC,CAN,,R
Northern Michigan,Côté,David,,D,D,D,,,"6'4""",201.0,2003,"St-Bruno-de-Montarville, QC, CAN",76.0,,,,,,St-Bruno-de-Montarville,QC,CAN,,L
Northern Michigan,Daul,Grayden,5,D,D,D,,,"6'0""",181.0,2003,"Chicago, IL, USA",72.0,,,,,,Chicago,IL,USA,,R
Northern Michigan,Demsey,Zane,9,D,D,D,,,"6'2""",190.0,2001,"Harrison Township, MI, USA",74.0,,,,,,Harrison Township,MI,USA,,L
Northern Michigan,Ewart,Tynan,6,D,D,D,,,"6'2""",187.0,2002,"Duncan, BC, CAN",74.0,,,,,,Duncan,BC,CAN,,L
Northern Michigan,Johnson,Evan,23,D,D,D,,,"5'11""",185.0,2004,"Trenton, MI, USA",71.0,,,,,,Trenton,MI,USA,,R
Northern Michigan,Mason,Cade,8,D,D,D,,,"5'11""",176.0,2001,"Red Deer, AB, CAN",71.0,,,,,,Red Deer,AB,CAN,,L
Northern Michigan,Schiller,Joe,2,D,D,D,,,"6'0""",194.0,2004,"Moorhead, MN, USA",72.0,,,,,,Moorhead,MN,USA,,L
Northern Michigan,Altrichter,Jakub,14,C,F,C,,,"5'10""",154.0,2003,"Praha, CZE",70.0,,,,,,Praha,,CZE,,L
Northern Michigan,Argentina,Matt,28,C,F,C,,,"5'11""",194.0,2003,"Philadelphia, PA, USA",71.0,,,,,,Philadelphia,PA,USA,,R
Northern Michigan,Bettens,Kyle,24,RW,F,RW,C,,"6'3""",216.0,2001,"Winnipeg, MB, CAN",75.0,,,,,,Winnipeg,MB,CAN,,R
Northern Michigan,Bolduc,Médrick,13,F,F,F,,,"5'9""",183.0,2003,"Val-d'Or, QC, CAN",69.0,,,,,,Val-d'Or,QC,CAN,,R
Northern Michigan,Burchill,Michael,18,F,F,F,,,"5'10""",163.0,2005,"Mundelein, IL, USA",70.0,,,,,,Mundelein,IL,USA,,R
Northern Michigan,Ciccarello,Danny,27,F,F,F,,,"5'11""",201.0,2001,"Kirkland, QC, CAN",71.0,,,,,,Kirkland,QC,CAN,,R
Northern Michigan,Cisar,Peter,12,F,F,F,,,"6'0""",176.0,2005,"Bratislava, SVK",72.0,,,,,,Bratislava,,SVK,,L
Northern Michigan,Gault,Caiden,16,F,F,F,,,"6'1""",179.0,2002,"Oakbank, MB, CAN",73.0,,,,,,Oakbank,MB,CAN,,L
Northern Michigan,Hutchinson,Aidyn,29,F,F,F,,,"6'1""",185.0,2003,"St. Albert, AB, CAN",73.0,,,,,,St. Albert,AB,CAN,,R
Northern Michigan,MacDonald,Landon,22,C,F,C,,,"6'2""",192.0,2004,"Brighton, MI, USA",74.0,,,,,,Brighton,MI,USA,,L
Northern Michigan,Pitka,Tobias,19,C,F,C,,,"6'4""",225.0,2006,"Poprad, SVK",76.0,,,,,,Poprad,,SVK,,R
Northern Michigan,Silkalns,Girts,17,F,F,F,,,"6'2""",198.0,2003,"Talsi, LAT",74.0,,,,,,Talsi,,LAT,,R
Northern Michigan,Slipec,Grayden,15,F,F,F,,,"5'10""",190.0,2005,"Surrey, BC, CAN",70.0,,,,,,Surrey,BC,CAN,,L
Northern Michigan,Stern,Tyler,21,F,F,F,,,"5'10""",174.0,2004,"Plainview, NY, USA",70.0,,,,,,Plainview,NY,USA,,R
Northern Michigan,Ward,Mathew,10,F,F,F,,,"5'9""",168.0,2004,"Kamloops, BC, CAN",69.0,,,,,,Kamloops,BC,CAN,,L
Notre Dame,Kempf,Nicholas,31,G,G,G,,,"6'2""",192.0,2006,"Morton Grove, IL, USA",74.0,,,,,,Morton Grove,IL,USA,,L
Notre Dame,Pearson,Luke,30,G,G,G,,,"6'2""",185.0,2001,"Whitby, ON, CAN",74.0,,,,,,Whitby,ON,CAN,,L
Notre Dame,Williams,Jack,29,G,G,G,,,"6'3""",190.0,2001,"St. Louis, MO, USA",75.0,,,,,,St. Louis,MO,USA,,L
Notre Dame,Carlisle,Caeden,27,D,D,D,,,"6'1""",196.0,2004,"Mississauga, ON, CAN",73.0,,,,,,Mississauga,ON,CAN,,L
Notre Dame,Fischer,Paul,16,D,D,D,,,"6'0""",203.0,2005,"River Forest, IL, USA",72.0,,,,,,River Forest,IL,USA,,L
Notre Dame,Jurcev,Jimmy,2,D,D,D,,,"6'5""",201.0,2003,"Palos Heights, IL, USA",77.0,,,,,,Palos Heights,IL,USA,,R
Notre Dame,Kerr,Jaedon,21,D,D,D,,,"6'4""",218.0,2003,"Elk River, MN, USA",76.0,,,,,,Elk River,MN,USA,,R
Notre Dame,Kumlin,Axel,5,D,D,D,,,"6'1""",196.0,2002,"Stockholm, SWE",73.0,,,,,,Stockholm,,SWE,,R
Notre Dame,Mackie,Drew,6,D,D,D,,,"6'0""",187.0,2005,"Anchorage, AK, USA",72.0,,,,,,Anchorage,AK,USA,,L
Notre Dame,Mastrodomenico,Michael,4,D,D,D,,,"6'0""",209.0,2004,"Kirkland, QC, CAN",72.0,,,,,,Kirkland,QC,CAN,,R
Notre Dame,Nelson,Henry,12,D,D,D,,,"6'1""",196.0,2003,"Maple Grove, MN, USA",73.0,,,,,,Maple Grove,MN,USA,,L
Notre Dame,Ali,Brennan,13,C,F,C,LW,,"6'0""",194.0,2004,"Glencoe, IL, USA",72.0,,,,,,Glencoe,IL,USA,,L
Notre Dame,Belle,William,8,RW,F,RW,,,"6'4""",225.0,2007,"Minnetonka, MN, USA",76.0,,,,,,Minnetonka,MN,USA,,R
Notre Dame,Brown,Cole,9,LW,F,LW,RW,,"6'3""",190.0,2005,"Aurora, ON, CAN",75.0,,,,,,Aurora,ON,CAN,,L
Notre Dame,Davis,Jayden,15,C,F,C,LW,,"5'10""",190.0,2003,"Calgary, AB, CAN",70.0,,,,,,Calgary,AB,CAN,,L
Notre Dame,Fimis,Pano,17,C,F,C,RW,,"5'11""",183.0,2004,"Richmond Hill, ON, CAN",71.0,,,,,,Richmond Hill,ON,CAN,,R
Notre Dame,Fleming,Maddox,14,RW,F,RW,LW,,"5'11""",198.0,2004,"Rochester, MN, USA",71.0,,,,,,Rochester,MN,USA,,R
Notre Dame,Jovanovic,Niko,20,C,F,C,LW,,"6'3""",223.0,2002,"West Vancouver, BC, CAN",75.0,,,,,,West Vancouver,BC,CAN,,L
Notre Dame,Knuble,Cole,22,C,F,C,RW,,"5'10""",192.0,2004,"Grand Rapids, MI, USA",70.0,,,,,,Grand Rapids,MI,USA,,R
Notre Dame,Larrigan,Jack,18,RW,F,RW,LW,,"5'10""",179.0,2004,"St. Louis, MO, USA",70.0,,,,,,St. Louis,MO,USA,,R
Notre Dame,Muzzatti,Sutter,28,F,F,F,,,"6'6""",229.0,2003,"Okemos, MI, USA",78.0,,,,,,Okemos,MI,USA,,L
Notre Dame,Nelson,Danny,11,C,F,C,LW,,"6'3""",216.0,2005,"Maple Grove, MN, USA",75.0,,,,,,Maple Grove,MN,USA,,L
Notre Dame,Oliver,Dashel,24,F,F,F,,,"5'10""",185.0,2005,"Bloomington, IN, USA",70.0,,,,,,Bloomington,IN,USA,,R
Notre Dame,Schermerhorn,Michael,23,C,F,C,LW,,"6'0""",216.0,2003,"Traverse City, MI, USA",72.0,,,,,,Traverse City,MI,USA,,L
Notre Dame,Slaggert,Carter,25,LW,F,LW,RW,,"5'9""",174.0,2005,"South Bend, IN, USA",69.0,,,,,,South Bend,IN,USA,,L
Notre Dame,Werner,Evan,19,F,F,F,,,"5'8""",174.0,2003,"Flower Mound, TX, USA",68.0,,,,,,Flower Mound,TX,USA,,R
Ohio State,Eberly,Kristoffer,60,G,G,G,,,"6'4""",207.0,2002,"Pinckney, MI, USA",76.0,,,,,,Pinckney,MI,USA,,L
Ohio State,Hillebrandt,Sam,30,G,G,G,,,"6'1""",170.0,2005,"Port Huron, MI, USA",73.0,,,,,,Port Huron,MI,USA,,L
Ohio State,Labre,Dawson,1,G,G,G,,,"6'3""",185.0,2004,"Les Cèdres, QC, CAN",75.0,,,,,,Les Cèdres,QC,CAN,,L
Ohio State,Able,Chris,2,D,D,D,,,"6'1""",198.0,2004,"Libertyville, IL, USA",73.0,,,,,,Libertyville,IL,USA,,R
Ohio State,Ingles,Bryce,21,D,D,D,,,"5'9""",181.0,2005,"Clyde, MI, USA",69.0,,,,,,Clyde,MI,USA,,R
Ohio State,McBrayer,Nathan,8,D,D,D,,,"6'0""",194.0,2004,"Columbus, OH, USA",72.0,,,,,,Columbus,OH,USA,,L
Ohio State,McGinley,Samuel,27,D,D,D,,,"6'3""",165.0,2002,"Calgary, AB, CAN",75.0,,,,,,Calgary,AB,CAN,,L
Ohio State,Romaine,Chris,7,D,D,D,,,"6'0""",196.0,2004,"Boston, MA, USA",72.0,,,,,,Boston,MA,USA,,R
Ohio State,Sabo,Broten,73,D,D,D,,,"6'3""",207.0,2002,"Rosemount, MN, USA",75.0,,,,,,Rosemount,MN,USA,,L
Ohio State,Smith,William,28,D,D,D,,,"6'1""",194.0,2003,"Toronto, ON, CAN",73.0,,,,,,Toronto,ON,CAN,,L
Ohio State,Straky,Ethan,5,D,D,D,,,"5'11""",181.0,2003,"Walnut Creek, CA, USA",71.0,,,,,,Walnut Creek,CA,USA,,R
Ohio State,Burnside,Davis,23,F,F,F,,,"6'0""",181.0,2003,"La Grange, IL, USA",72.0,,,,,,La Grange,IL,USA,,R
Ohio State,Caron,Félix,13,RW,F,RW,,,"6'0""",168.0,2004,"Terrebonne, QC, CAN",72.0,,,,,,Terrebonne,QC,CAN,,R
Ohio State,Crocker,Niall,24,F,F,F,,,"6'4""",196.0,2004,"Delta, BC, CAN",76.0,,,,,,Delta,BC,CAN,,R
Ohio State,Deckhut,Samuel,25,C,F,C,,,"5'11""",194.0,2002,"San Diego, CA, USA",71.0,,,,,,San Diego,CA,USA,,L
Ohio State,Dunlap,Jake,91,F,F,F,,,"5'9""",174.0,2001,"Windham, NH, USA",69.0,,,,,,Windham,NH,USA,,L
Ohio State,Eisele,Adam,15,F,F,F,,,"6'1""",185.0,2001,"Lake Elmo, MN, USA",73.0,,,,,,Lake Elmo,MN,USA,,R
Ohio State,Gordon,Ryan,29,C,F,C,,,"6'0""",185.0,2002,"Duluth, GA, USA",72.0,,,,,,Duluth,GA,USA,,R
Ohio State,Gunderson,Landen,17,F,F,F,,,"6'1""",190.0,2004,"Plymouth, MN, USA",73.0,,,,,,Plymouth,MN,USA,,R
